Severity,Start_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,State,Temperature(F),Visibility(mi),Precipitation(in),Weather_Condition,Sunrise_Sunset,Junction,Roundabout,Crossing,Railway,Stop,Traffic_Signal,Give_Way,Bump,Traffic_Calming,Turning_Loop,Wind_Speed(mph),Amenity,Station
2,2022-02-09 04:57:00,37.703743,-122.47604,37.703838,-122.475704,0.02,Incident on S MAYFAIR AVE near HOUSE 101 Drive with caution.,John Daly Blvd,Daly City,CA,54.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,8.0,False,True
2,2021-11-30 13:25:00,26.330517,-81.80828299999997,26.331439000000003,-81.805836,0.1639999999999999,Slow traffic on FL-45 - FL-865 - US-41 N from Windsor Rd to Crown Lake Blvd due to accident., Bonita Beach Rd,Bonita Springs,FL,73.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2023-02-02 12:45:00.000000000,34.030476,-117.598041,34.030194,-117.581616,0.941,Accident on CA-60 E - Pomona Fwy E from Vineyard Ave (CA-60) to Haven Ave (CA-60).,CA-60 E,Ontario,CA,66.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2023-01-23 07:15:00,40.69305900000001,-73.549077,40.705879,-73.432737,6.158,Slow traffic on Southern State Pkwy E from Merrick Ave/Exit 24 (Southern State Pkwy) to NY-110/Southern State Pkwy/Exit 32 (Southern State Pkwy) due to accident.,Southern State Pkwy E,Bellmore,NY,39.0,10.0,0.0,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2020-10-06 13:40:14,37.71497,-120.450706,,,0.0,Accident on CR-J59 La Grange Rd at Avenida Lugo.,La Grange Rd,La Grange,CA,93.0,3.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2020-10-09 05:47:08,37.598667,-77.666641,,,0.0,Right hand shoulder closed due to accident on VA-288 Southbound at VA-6 Patterson Ave.,VA-288 N,Henrico,VA,48.0,8.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2021-10-04 18:24:42,43.153704,-107.694145,43.157327,-107.704021,0.557,Construction on US-26 WB near SHOSHONI Expect delays.,US Highway 20,Shoshoni,WY,66.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2018-08-02 05:44:21,37.37737,-121.94545,37.374839,-121.932956,0.708,Between De La Cruz Blvd and CA-87/Guadalupe Pky - Accident.,Bayshore Fwy S,Santa Clara,CA,62.1,9.0,,Mostly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,,False,False
2,2021-09-21 19:48:24,32.327554,-111.21375,32.327547,-111.214913,0.068,Incident on W PICTURE ROCKS RD near N CARLESS LN Expect delays., N Carless Ln,Tucson,AZ,95.0,10.0,,Fair,Night,False,False,False,False,False,False,False,False,False,False,10.0,False,False
2,2019-04-09 07:32:52,42.541011,-120.297536,42.48603,-120.28216,3.879,At US-395 - Accident., Highway 31,Paisley,OR,35.0,10.0,0.02,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2022-05-23 20:03:00,37.578927,-76.45666899999998,37.583553,-76.451099,0.442,On Rt. 622 South in the County of Middlesex in the vicinity of Regent Rd; Rt. 623E/W (Middlesex County) motorists can expect delays due to a multi-vehicle crash. Lane closures exist., Regent Rd,Topping,VA,65.0,,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2022-05-27 19:39:00,41.736203,-72.664784,41.73355,-72.664025,0.187,Incident on I-91 SB near EXIT 28 Right lane blocked. Expect delays.,I-91 S,Hartford,CT,71.0,10.0,0.0,Cloudy,Day,True,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2020-03-05 16:46:54,34.856190000000005,-81.671738,,,0.0,Accident on SC-18 Gaffney Hwy at Spencer Rd.,Spencer Rd,Jonesville,SC,50.0,10.0,0.04,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
3,2021-10-23 07:36:25,30.44745300000001,-91.244469,,,0.0,Left lane blocked due to accident on I-10 Westbound at I-10 Exit 151 / LA-415.,I-10 W,Port Allen,LA,66.0,6.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2021-09-16 20:40:00.000000000,33.987409,-117.905883,33.987621000000004,-117.905817,0.015,Incident on FULLERTON RD near HOUSE 1737 Drive with caution., Fullerton Rd,Rowland Heights,CA,65.0,,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2022-01-17 10:13:00.000000000,41.932041,-83.358564,41.905813,-83.369086,1.891,Stationary traffic on I-75 S - Detroit Toledo Expy S from Nadeau Rd/Exit 18 (I-75) to Elm Ave/Exit 14 (I-75) due to accident.,Detroit Toledo Expy S,Monroe,MI,26.0,7.0,0.0,Light Snow,Day,True,False,False,False,False,False,False,False,False,False,16.0,False,False
2,2017-09-07 07:54:34,42.317963,-71.082039,,,0.0,Accident on Martin Luther King Blvd at Warren St.,Martin Luther King Blvd,Roxbury,MA,62.1,10.0,,Overcast,Day,False,False,False,False,False,True,False,False,False,False,10.4,False,True
3,2022-05-18 13:25:28,36.710003,-81.94429000000002,,,0.0,Right lane blocked due to crash on I-81 Northbound at Exit 19 US-11 Lee Hwy.,I-81,Abingdon,VA,78.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2020-10-25 00:49:27,25.905743,-80.196564,25.906082,-80.1968,0.028,Incident on MEMORIAL HWY near HOUSE 14253 Drive with caution., Memorial Hwy,Miami,FL,75.0,7.0,0.06,Rain,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2017-12-28 09:39:17,41.4306,-72.12348,41.39401,-72.1702,3.5,Between Montville Connector/Exit 78 and CT-85/Exit 77 - Accident. Left lane blocked.,I-395 S,Uncasville,CT,10.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,19.6,False,False
3,2017-09-22 12:51:52,34.152714,-118.094696,,,0.0,#2 lane blocked due to accident on I-210 Westbound before Exit 29A San Gabriel Blvd.,N Sierra Madre Blvd,Pasadena,CA,,,,,Day,False,False,False,False,False,False,False,False,False,False,,False,False
3,2019-05-04 23:20:01,40.746819,-73.763954,,,0.0,Left lane blocked due to accident on I-495 Westbound at Exit 28 Horace Harding Expy.,Long Island Expy E,Oakland Gardens,NY,56.0,5.0,0.0,Cloudy,Night,True,False,False,False,False,False,False,False,False,False,3.0,False,False
3,2020-02-01 11:45:28,34.001808000000004,-117.351761,,,0.0,Middle lane blocked due to accident on I-215 Southbound at Exit 35 La Cadena Dr.,I-215 S,Riverside,CA,81.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2019-06-23 14:34:35,39.249889,-119.982529,,,0.0,Accident on NV-28 Tahoe Blvd at Lakeshore Blvd.,Pinion Dr,Incline Village,NV,73.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2019-02-05 16:46:34,32.73796,-97.32056,32.72699,-97.32059,0.758,At Rosedale St/Exit 49B - Accident. Right lane blocked.,I-35W S,Fort Worth,TX,73.0,10.0,,Partly Cloudy,Day,True,False,False,False,False,False,False,False,False,False,19.6,False,False
2,2022-06-21 08:23:55,39.867212,-75.101045,39.87435,-75.102121,0.496,Slow traffic on NJ-42 N - N South Fwy N - I-76 W from exit [1B] to exit [1C] due to accident.,I-76 W,Bellmawr,NJ,69.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2018-05-29 09:31:27,29.602947,-95.475975,,,0.0,Accident on Corsair Rd at Maywood St.,Corsair Rd,Houston,TX,81.5,10.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,5.8,False,False
3,2018-02-09 12:17:52,34.082172,-118.224617,,,0.0,Accident on I-5 Northbound at Exit 137A CA-110.,N Figueroa St,Los Angeles,CA,72.0,9.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2019-03-04 08:46:38,43.07901,-87.931061,,,0.0,Accident on 16th St near Concordia Ave.,N 16th St,Milwaukee,WI,-4.0,10.0,,Clear,Day,False,False,True,False,False,False,False,False,False,False,13.8,False,False
2,2020-12-28 02:31:00,26.099342,-80.250016,26.099436,-80.250376,0.023,Incident on FL-84 WB near S UNIVERSITY DR Drive with caution., W State Road 84,Fort Lauderdale,FL,63.0,10.0,0.0,Cloudy,Night,False,False,True,False,False,False,False,False,False,False,9.0,False,False
2,2020-11-11 02:29:00,39.687923,-75.650094,39.68798,-75.65042199999998,0.018,Incident on DE-7 SB near AAA BLVD Expect long delays., Churchmans Rd,Newark,DE,58.0,6.0,0.0,Fair,Night,False,False,True,False,False,True,False,False,False,False,3.0,False,True
2,2016-09-22 06:37:21,28.891653,-81.748665,,,0.0,Accident on County Hwy-452 Westbound at Sandy Ln.,County Road 452,Grand Island,FL,73.9,10.0,,Clear,Night,False,False,False,False,False,False,False,False,False,False,,False,False
2,2021-10-14 16:23:21,34.673359000000005,-82.532921,,,0.0,Accident on SC-8 Easley Hwy at White Plains Rd.,Easley Hwy,Pelzer,SC,82.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,3.0,False,False
2,2022-08-26 04:18:00,35.258432,-112.113856,35.258408,-112.116681,0.159,Incident on I-40 WB near DAVENPORT LAKE Drive with caution.,I-40 W,Williams,AZ,54.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
4,2020-09-29 01:02:00,36.904481,-80.878096,36.943001,-80.917946,3.454,Road I-77 is closed from VA-69/Exit 24 (I-77) to I-81/US-11/Exit 32 (I-77) due to accident.,I-77 N,Max Meadows,VA,65.0,10.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,7.0,False,False
4,2019-06-10 04:04:30,33.7477,-84.38703000000002,33.74616,-84.39249000000002,0.331,Ramp closed to I-20/GA-402/West Expy Westbound - Road closed due to accident.,I-75 S,Atlanta,GA,72.0,10.0,0.0,Mostly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2022-04-20 07:33:30,41.295811,-73.822558,41.270898,-73.80711,1.899,Stationary traffic on Taconic State Pkwy S from Bear Mountain State Pkwy (Taconic State Pkwy) to Baldwin Rd (Taconic State Pkwy) due to accident.,Taconic State Pkwy S,Yorktown Heights,NY,44.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,20.0,False,False
2,2019-02-16 09:31:49,42.455783,-120.281845,42.430644,-120.282404,1.737,At County Road 2-13/Deter Ranch Rd - Accident., Highway 395,Lakeview,OR,28.4,3.0,0.01,Light Snow,Day,False,False,False,False,False,False,False,False,False,False,11.5,False,False
2,2021-08-18 15:18:30,35.065599,-107.687156,35.074661,-107.654702,1.939,Stationary traffic on I-40 E from NM-117/Exit 89 (I-40) to NM-124/Exit 96 (I-40) due to accident.,I-40 E,Cubero,NM,74.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,16.0,False,False
2,2023-02-13 11:35:36.000000000,42.299311,-83.768635,42.29981400000001,-83.74768399999998,1.071,EB M-14 after Miller Rd/Exit 2,M-14 E,Ann Arbor,MI,49.0,10.0,0.0,Fair / Windy,Day,False,False,False,False,False,False,False,False,False,False,21.0,False,False
2,2023-03-18 21:15:00.000000000,35.175641,-120.719463,35.176222,-120.719485,0.04,Accident on Cave Landing Rd from San Luis Obispo to Avila Beach Dr., Cave Landing Rd,San Luis Obispo,CA,55.0,10.0,0.0,Mostly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2019-12-02 11:25:06,44.812424,-93.398163,,,3.0,Accident on US-169 Southbound between Anderson Lakes Pkwy and CR-1 Pioneer Trl.,Shakopee Byp N,Minneapolis,MN,19.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2018-08-18 09:54:40,29.8314,-95.410637,,,0.0,Accident on TX-261 Spur Shepherd Dr at Curtin St.,N Shepherd Dr,Houston,TX,87.8,9.0,,Scattered Clouds,Day,False,False,False,False,True,False,False,False,False,False,8.1,False,False
2,2022-03-23 08:40:00.000000000,37.229862,-120.248055,37.228435,-120.246463,0.132,Incident on SANTA FE AVE near LE GRAND RD Expect delays., Santa Fe Ave,Le Grand,CA,61.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2022-04-08 19:41:32.000000000,30.448498,-87.227035,30.446624,-87.229893,0.214,Stationary traffic on FL-295 from I-110 (E Fairfield Dr/FL-295) to FL-292/N Pace Blvd (W Fairfield Dr/FL-295) due to accident., E Fairfield Dr,Pensacola,FL,63.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2018-01-15 07:43:11,39.319202,-85.84899899999998,,,0.0,Accident on 800 between County Road 300 and 2nd St.,E 800 N,Columbus,IN,19.4,10.0,,Overcast,Night,False,False,False,False,False,False,False,False,False,False,10.4,False,False
4,2022-09-21 17:48:00,35.601554,-82.623368,35.60199,-82.622476,0.058,The road is closed near Old County Home Road., New Leicester Hwy,Asheville,NC,83.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2020-12-12 01:59:46,41.510247,-72.792613,41.507433,-72.794294,0.213,Incident on YALE AVE near HOUSE 560 Expect long delays., Yale Ave,Meriden,CT,33.0,0.5,0.0,Fog,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2022-11-11 14:48:00,35.755145,-119.247201,35.76176500000001,-119.249057,0.469,Accident on CA-99 N from Woollomes Ave (CA-99) to 1st Ave (CA-99).,CA-99,Delano,CA,60.0,9.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2022-08-05 18:47:00,47.545834,-122.33383700000002,47.551837,-122.336123,0.428,Slow traffic on WA-99 - WA-99 N from WA-509/1st Ave/2nd Ave (WA-99) to S Royal Brougham Way/S Atlantic St (WA-99) due to accident.,WA-99 N,Seattle,WA,72.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2022-07-15 17:35:02,40.078125,-104.980709,40.062937,-104.98072,1.0490000000000002,Between CO 52 and Exit 232: Dacono (Dacono) at Mile Point 234. Two left lanes are closed due to a crash.,I-25 S,Erie,CO,80.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2022-08-12 15:38:00,38.472293,-121.256594,38.47283,-121.255993,0.049,Incident on GRANT LINE RD EB near EAGLES NEST RD Expect delays., Grant Line Rd,Elk Grove,CA,92.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2021-11-12 07:39:00,39.833805,-75.15643299999998,39.83796,-75.153309,0.331,Slow traffic on County Hwy-551 - NJ-45 from Carpenter St/Penn St (NJ-45) to Cooper St/Delaware St (Broad St/NJ-45) due to accident., S Broad St,Woodbury,NJ,65.0,10.0,0.04,Cloudy,Day,False,False,True,False,False,False,False,False,False,False,12.0,False,False
2,2022-03-01 05:45:03.000000000,39.271646,-77.495467,39.268692,-77.491038,0.313,Incident on MD-28 EB near PLEASANTVIEW RD Drive with caution., Tuscarora Rd,Tuscarora,MD,34.0,7.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2021-06-04 15:25:30,33.385651,-111.884765,33.385696,-111.869508,0.88,Slow traffic on US-60 E - Superstition Fwy E from McClintock Dr/Exit 175 (US-60) to Dobson Rd/Exit 177 (US-60) due to accident.,Superstition Fwy E,Tempe,AZ,107.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,14.0,False,False
2,2022-12-20 06:40:30,34.004127000000004,-117.550182,34.044361,-117.550047,2.78,Slow traffic on I-15 N - Ontario Fwy N from Limonite Ave (I-15) to Jurupa St (I-15) due to accident.,I-15 N,Mira Loma,CA,42.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2018-10-16 09:18:31,37.544506,-77.452866,,,0.0,Accident on Cherry St at VA-147 Cary St.,W Cary St,Richmond,VA,60.1,10.0,,Overcast,Day,False,False,True,False,False,True,False,False,False,False,12.7,True,False
2,2021-01-07 08:21:22,35.39996,-94.365654,,,0.0,Accident on 62nd St near Walmart.,I-540 N,Fort Smith,AR,39.0,10.0,0.04,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
3,2021-11-16 07:38:28,36.664562,-82.060921,,,0.0,Left hand shoulder blocked and left lane blocked due to accident on I-81 Northbound at Exit 10 VA-310.,I-81 N,Bristol,VA,31.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2020-12-30 23:49:03,38.553546,-90.267072,38.552846,-90.274762,0.418,Incident on I-55 near GERMANIA AVE Drive with caution.,I-55 S,Saint Louis,MO,31.0,10.0,0.0,Fair,Night,True,False,False,False,False,False,False,False,False,False,10.0,False,False
2,2020-12-11 21:18:00.000000000,33.967395,-118.236923,33.967429,-118.23583899999998,0.062,3 VEH TC // WHI SEDAN // AIR BAGS DEPLOYED VS RED HOND VS TK PK // 1039 LACOFD, Crockett Blvd,Los Angeles,CA,54.0,7.0,0.0,Fair,Night,False,False,False,False,False,True,False,False,False,False,0.0,False,False
2,2018-10-27 17:11:53,38.56004,-121.473213,,,0.0,Accident on CA-99 Northbound at Exit 298A I-80 Bus Capital City Fwy.,CA-99 N,Sacramento,CA,79.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
3,2017-11-21 16:21:21,32.811962,-96.861626,,,0.0,#2 #3 #4 #5 lane blocked due to accident on I-35E Southbound at Exit 432B TX-356 Commonwealth Dr.,Commonwealth Dr,Dallas,TX,66.9,10.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,5.8,False,False
3,2019-06-19 13:26:21,39.08577,-77.173019,,,3.7100000381469727,Accident on I-270 Northbound between Exits 4A 4B Montrose Rd and Exits 6A 6B 6B-A MD-28 Montgomery Ave.,Dwight D Eisenhower Hwy N,Rockville,MD,82.0,10.0,0.0,Mostly Cloudy,Day,True,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2021-12-21 15:56:30,47.567181,-122.289041,47.564119,-122.286068,0.253,Stationary traffic from S Andover St to 38th Ave S due to accident., Rainier Ave S,Seattle,WA,38.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2019-04-22 06:36:54,41.792332,-87.781807,,,0.0,Accident on Archer Ave at Narragansett Ave.,W Archer Ave,Chicago,IL,60.0,10.0,0.0,Mostly Cloudy,Day,False,False,True,False,False,True,False,False,False,False,12.0,False,False
2,2016-11-02 13:48:44,39.761917,-84.231689,,,0.01,Accident on James H McGee Blvd at Hoover Ave.,N James H McGee Blvd,Dayton,OH,75.9,10.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,10.4,False,False
2,2020-10-07 06:35:48,36.148163,-86.760436,36.147555,-86.758597,0.111,Incident on LAFAYETTE ST near LEWIS ST Expect long delays., Lafayette St,Nashville,TN,53.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2018-08-25 14:40:05,45.530131,-122.643297,45.5301,-122.644008,0.034,At Lloyd Blvd/Exit 1 - Accident.,I-84 W,Portland,OR,69.1,10.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
4,2021-09-21 09:28:00,34.25394415839074,-77.8893434997659,34.25502415839074,-77.87204349976592,0.991,Incident on US-74 EB near KERR AVE Road closed. Take alternate route.,Martin Luther King Jr Pkwy,Wilmington,NC,76.0,0.5,0.57,Heavy T-Storm,Day,False,False,False,False,False,True,False,False,False,False,7.0,False,False
3,2021-01-08 19:53:34,42.484768,-83.208107,,,0.0,Two lanes blocked due to accident on I-696 Westbound at Exit 13 Connecting Rd.,I-696 W,Southfield,MI,27.0,10.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2021-11-16 15:04:40.000000000,41.08374953250368,-73.92411589587245,41.09248953250368,-73.93033589587245,0.685,NYSTA - Statewide Ops.: crash on I-87 - NYS Thruway southbound at Before Exit 11 (I-87) - Nyack (US 9W) starting 3:04 PM 11/16/2021 [CARS CAD-213200267],New York State Thruway,Nyack,NY,47.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2021-07-02 13:09:00,36.94623827916647,-119.5064771169686,36.90463827916648,-119.5187071169686,2.9530000000000003,Incident on CA-168 EB near DRY CREEK BRG Drive with caution., Tollhouse Rd,Clovis,CA,95.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2018-07-11 13:29:20,41.79669000000001,-87.81414000000002,41.78807000000001,-87.82643,0.8690000000000001,At IL-171/Exit 282 - Accident.,Adlai E Stevenson Expy S,La Grange,IL,84.9,10.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,6.9,False,False
2,2017-10-04 15:46:25,35.842911,-78.680161,,,0.0,Accident on US-70 Glenwood Ave at NC-50 Creedmoor Rd.,Glenwood Ave,Raleigh,NC,81.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
2,2021-04-06 22:53:00.000000,40.134035,-75.449437,40.133374,-75.452496,0.168,Incident on EGYPT RD WB near BLACK ROCK RD Drive with caution., Egypt Rd,Phoenixville,PA,52.0,10.0,0.0,Fair,Night,False,False,False,False,False,True,False,False,False,False,0.0,False,False
2,2018-06-09 21:29:16,42.990288,-83.737328,,,0.0,Accident on Miller Rd at Austins Pkwy.,Austins Pkwy,Flint,MI,61.0,9.0,0.02,Light Rain,Night,False,False,False,False,False,False,False,False,False,False,6.9,False,False
2,2016-07-11 21:51:11,33.876362,-118.082367,,,0.0,Fourth lane blocked due to accident on CA-91 Eastbound at Exit 18 Pioneer Blvd.,Pioneer Blvd,Artesia,CA,69.1,9.0,,Clear,Night,False,False,False,False,False,False,False,False,False,False,5.8,False,False
2,2018-10-05 09:35:28,28.865484,-82.03137199999998,,,0.0,Accident on Cleveland Ave at Milray Dr.,Cleveland Ave,Wildwood,FL,82.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2021-03-28 20:48:54,38.099869,-85.82450899999998,,,0.0,Left lane blocked due to accident on KY-841 Gene Snyder Fwy Westbound at Exit 3 Stonestreet Rd.,Gene Snyder Fwy W,Louisville,KY,47.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2021-09-10 16:31:00,43.647698,-116.314199,43.648474,-116.314201,0.054,Incident on FIVE MILE RD NB near MCMILLAN RD Drive with caution., N Five Mile Rd,Boise,ID,65.0,10.0,0.0,Mostly Cloudy,Day,False,False,True,False,False,False,False,False,False,False,0.0,False,False
2,2021-02-08 07:18:20,36.191929,-96.004349,,,0.0,Lane blocked due to accident on Apache St at Ll Tisdale Pkwy.,W Apache St,Tulsa,OK,27.0,2.0,0.01,Light Freezing Drizzle,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
2,2018-09-12 07:27:59,35.765118,-78.58213,,,0.0,Accident on Sunnybrook Rd at Middle Branch Rd.,Middle Branch Rd,Raleigh,NC,73.9,5.0,0.02,Overcast,Day,False,False,False,False,False,False,False,False,False,False,8.1,False,False
4,2021-02-18 12:27:46,39.09895777683688,-94.57276940300667,39.09276777683688,-94.57213940300667,0.429,Incident on US-71 near I-670 Road closed. Take alternate route.,US-71,Kansas City,MO,22.0,10.0,0.0,Fair,Day,True,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2020-12-06 23:39:00,38.609962,-121.340329,38.609947,-121.338962,0.074,Incident on EL CAMINO AVE near FALLWATER LN Drive with caution., El Camino Ave,Carmichael,CA,39.0,10.0,,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2020-12-10 00:53:30,38.2972,-77.505567,38.242646,-77.50220999999998,3.774,Slow traffic on I-95 S from US-17/Exit 133 (I-95) to US-17/US-1/Exit 126 (I-95) due to accident.,I-95 S,Fredericksburg,VA,31.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2018-03-06 07:51:36,33.88471,-117.63674,33.882659999999994,-117.64491,0.49,At CA-71 - Accident. Left lane blocked.,CA-91 W,Corona,CA,64.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,11.5,False,False
2,2017-04-17 05:25:30,30.365278000000004,-97.716599,,,0.01,Accident on Galewood Dr at Payton Gin Rd.,Payton Gin Rd,Austin,TX,69.1,9.0,,Scattered Clouds,Night,False,False,False,False,False,False,False,False,False,False,4.6,False,False
3,2018-04-03 07:40:15,38.258347,-122.062263,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 45 Travis Blvd.,Travis Blvd,Fairfield,CA,51.1,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,10.4,False,False
2,2016-11-01 19:48:33,33.98856,-118.358559,,,0.01,Accident on Slauson Ave near La Brea Ave.,S La Brea Ave,Los Angeles,CA,63.0,10.0,,Clear,Night,False,False,True,False,False,True,False,False,False,False,11.5,False,False
2,2017-11-28 08:17:56,33.495022,-112.021591,,,0.0,Accident on 28th St at Indian School Rd.,E Indian School Rd,Phoenix,AZ,55.0,10.0,,Partly Cloudy,Day,False,False,True,False,False,True,False,False,False,False,,False,False
2,2022-12-11 03:52:00,33.67085,-84.333066,33.671097,-84.332466,0.038,Incident on I-285 EB near I-675 Road closed. Take alternate route.,GA-407 E,Conley,GA,53.0,6.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2018-01-24 07:43:42,34.01465,-118.28077,34.021974,-118.277498,0.54,Between I-110 and W Adams Blvd/S Flower St - Accident.,Harbor Fwy N,Los Angeles,CA,55.0,10.0,,Clear,Day,True,False,False,False,False,False,False,False,False,False,,False,False
3,2018-02-14 16:13:10,30.424227,-91.15078,,,0.0,Accident on I-10 Westbound at Exit 157B Acadian Thruway.,I-10 W,Baton Rouge,LA,82.0,10.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,9.2,False,False
2,2021-11-17 16:10:00,43.604233,-116.274213,43.604445,-116.27421,0.015,Incident on COLE RD NB near FRANKLIN RD Drive with caution., S Cole Rd,Boise,ID,42.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,13.0,False,True
2,2022-03-20 23:07:34.000000000,34.563531,-92.60605,34.555384000000004,-92.618888,0.922,Incident on I-30 WB near EXIT 116 Right lane blocked. Expect delays.,AR-88 W,Benton,AR,61.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,7.0,True,False
2,2022-12-31 05:30:00,33.646559,-84.39827,33.63459,-84.401328,0.845,Incident on I-75 SB near EXIT 238B Road closed. Take alternate route.,GA-401 S,Atlanta,GA,57.0,10.0,0.0,Cloudy,Night,True,False,False,False,False,False,False,False,False,False,0.0,False,False
4,2019-03-19 18:22:02,34.015343,-84.309265,34.014709,-84.308278,0.072,Closed at Old Scott Rd - Road closed due to accident., Holcomb Bridge Rd,Roswell,GA,57.0,9.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,4.6,False,False
